"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","comparison","SGD","GENENAME","ENTREZID","label"
"YMR009W",252.457564043704,2.15111007820957,0.216337472659069,9.93210248253602,3.01823269498749e-23,1.09185547686853e-21,"Mature_vs_Early","S000004611","ADI1","855021","ADI1"
"YLR438W",131.709090932718,2.65604365740046,0.266747014280501,9.92955483972594,3.09634767012367e-23,1.11288728195219e-21,"Mature_vs_Early","S000004430","CAR2","851158","CAR2"
"YDR524W-C",515.445387568825,2.36743286149904,0.23835886531208,9.92759157231693,3.15790744389624e-23,1.12773733140679e-21,"Mature_vs_Early","S000028740",NA,"1466437","YDR524W-C"
"YLR134W",547.12178399632,-2.39169211108533,0.240806750779515,-9.92463525804235,3.25289832046854e-23,1.15426092632677e-21,"Mature_vs_Early","S000004124","PDC5","850825","PDC5"
"YNL176C",203.763303208916,-1.96791481914397,0.198056284451218,-9.92011438048535,3.40365902984187e-23,1.20011294020564e-21,"Mature_vs_Early","S000005120","TDA7","855545","TDA7"
"YHR176W",137.798580817683,2.37213508685587,0.239078468112025,9.90005087037539,4.16063356715618e-23,1.44868060016419e-21,"Mature_vs_Early","S000001219","FMO1","856581","FMO1"
"YLR023C",159.702579690277,-2.27122009826622,0.228694520437328,-9.9001586484557,4.1561521123304e-23,1.44868060016419e-21,"Mature_vs_Early","S000004013","IZH3","850710","IZH3"
"YOR298C-A",1387.39532633229,1.97483563277682,0.200037945181443,9.87117487909676,5.55105674657235e-23,1.92080354876736e-21,"Mature_vs_Early","S000007253","MBF1","854474","MBF1"
"YGR211W",217.123878159771,1.94370673867103,0.19723714622058,9.84622737039759,7.11652308779552e-23,2.44729321741413e-21,"Mature_vs_Early","S000003443","ZPR1","853125","ZPR1"
"YBR050C",116.607629755966,2.99109049384051,0.303652943293556,9.79956433293991,1.13072278828067e-22,3.86457463405619e-21,"Mature_vs_Early","S000000254","REG2","852340","REG2"
"YDR536W",252.427777022981,2.39185495869762,0.243885112361617,9.79342249873524,1.201583189728e-22,4.0817194816919e-21,"Mature_vs_Early","S000002944","STL1","852149","STL1"
"YBR009C",588.036075078372,1.87480579227463,0.191436952144767,9.79101420334929,1.23055295458818e-22,4.15479424849135e-21,"Mature_vs_Early","S000000213","HHF1","852294","HHF1"
"YML075C",191.565909286027,-2.81046321790925,0.286036200329767,-9.7870277590959,1.28003338592405e-22,4.29582288733908e-21,"Mature_vs_Early","S000004540","HMG1","854900","HMG1"
"YGR254W",4066.05525150761,-1.91668763814325,0.196675274441633,-9.74502585620869,1.93729544599152e-22,6.46267840096931e-21,"Mature_vs_Early","S000003486","ENO1","853169","ENO1"
"YCL057C-A",475.459862251508,2.02051808079868,0.208022979845516,9.70968100770637,2.74193878898504e-22,9.09246487704503e-21,"Mature_vs_Early","S000007547","MIC10","850300","MIC10"
"YOR065W",741.666435239896,2.86966178977003,0.295693000685554,9.69804499959717,3.07330762655506e-22,1.01310040162948e-20,"Mature_vs_Early","S000005591","CYT1","854231","CYT1"
"YKR093W",592.311483091686,-1.96114660911676,0.202248741374008,-9.69217262977154,3.25528914173968e-22,1.06677740050775e-20,"Mature_vs_Early","S000001801","PTR2","853968","PTR2"
"YMR170C",142.090315337115,-2.76964374871395,0.28539308723702,-9.65511822942451,4.67619562823559e-22,1.52345531256728e-20,"Mature_vs_Early","S000004780","ALD2","855206","ALD2"
"YIL071C",85.2454761574214,-2.5778307521469,0.264697927657376,-9.65409354208327,4.72317764262549e-22,1.52981527017829e-20,"Mature_vs_Early","S000001333","PCI8","854739","PCI8"
"YOR274W",104.451996495635,-2.18489696534698,0.225532068976502,-9.64273179899532,5.27647428907259e-22,1.6991467204869e-20,"Mature_vs_Early","S000005800","MOD5","854448","MOD5"
"YIL053W",98.1582755597718,-2.62704994022497,0.270648790392488,-9.63794150793554,5.52854619079122e-22,1.77008797867229e-20,"Mature_vs_Early","S000001315","GPP1","854758","GPP1"
"YHR052C-B",127.795827889682,5.57294964781484,0.486317412064273,9.62268707252514,6.41334800717894e-22,2.04164352845679e-20,"Mature_vs_Early","S000303807",NA,"65052908","YHR052C-B"
"YNCN0018W",73.7548758853329,-4.87098207614783,0.453258581419238,-9.58782419390627,8.99620791068457e-22,2.84760649263771e-20,"Mature_vs_Early","S000007460","SNR49","9164966","SNR49"
"YDR322C-A",519.007504674872,1.62830748772319,0.170810008259784,9.53134202295952,1.55262920741735e-21,4.88683464097291e-20,"Mature_vs_Early","S000007255","TIM11","851922","TIM11"
"YHR007C",747.331902374906,-2.50386912093652,0.26273788048655,-9.52502522409299,1.65001846005402e-21,5.13533678265973e-20,"Mature_vs_Early","S000001049","ERG11","856398","ERG11"
"YIR031C",156.595425089126,-2.61611255813066,0.273399374338076,-9.52503952093141,1.64979135489265e-21,5.13533678265973e-20,"Mature_vs_Early","S000001470","DAL7","854849","DAL7"
"YBR208C",721.793555042494,-2.84275585258719,0.298461783764537,-9.51645568389145,1.79186341125998e-21,5.54581725784964e-20,"Mature_vs_Early","S000000412","DUR12","852507","DUR12"
"YFR032C-A",300.086774774729,2.20190199485889,0.232416466151693,9.46755653459681,2.86466168109145e-21,8.81714377091738e-20,"Mature_vs_Early","S000006437","RPL29","850592","RPL29"
"YKL065C",258.515566192041,2.02865800520094,0.214285017276506,9.46147585233884,3.03627015612363e-21,9.29398958228831e-20,"Mature_vs_Early","S000001548","YET1","853800","YET1"
"YDL007W",658.09561925899,1.67545616768344,0.17878353612702,9.36986292058068,7.26267898637411e-21,2.21094997995028e-19,"Mature_vs_Early","S000002165","RPT2","851557","RPT2"
"YPR115W",270.534376357679,-1.71557023661865,0.182941992212831,-9.36889999620569,7.32923634394459e-21,2.21908563435409e-19,"Mature_vs_Early","S000006319","RGC1","856231","RGC1"
"YJL089W",142.866158893114,2.03806662752059,0.217333715797174,9.36313766799134,7.74032249027692e-21,2.33088305909907e-19,"Mature_vs_Early","S000003625","SIP4","853356","SIP4"
"YDR171W",2095.88706001758,2.8591497508613,0.305291761932715,9.36117388045285,7.88556490604295e-21,2.36185387589061e-19,"Mature_vs_Early","S000002578","HSP42","851751","HSP42"
"YGL117W",211.372411388448,2.98843216767874,0.318206138990982,9.35144413213935,8.64590502076181e-21,2.5757399396077e-19,"Mature_vs_Early","S000003085","ARO5","852761","ARO5"
"YOL077W-A",751.022845129011,2.92855741023983,0.31372071705458,9.32919328776684,1.06679753287758e-20,3.16123885939413e-19,"Mature_vs_Early","S000007339","ATP19","854077","ATP19"
"YJL159W",560.535976837828,2.42685469060576,0.260324161074967,9.32029660814354,1.16015519171837e-20,3.4196955413032e-19,"Mature_vs_Early","S000003695","HSP150","853281","HSP150"
"YPL262W",579.426092490667,1.90778200590025,0.205082366632584,9.30126559401505,1.3878374164699e-20,4.06928539323886e-19,"Mature_vs_Early","S000006183","FUM1","855866","FUM1"
"YJR159W",47.9389720709331,3.64457213159821,0.379336883012572,9.29950785159412,1.41097261461795e-20,4.11545991415529e-19,"Mature_vs_Early","S000003920","SOR1","853624","SOR1"
"YNCJ0028C",54.213189869491,2.53184883152538,0.270155341281394,9.29412625248275,1.48420190701389e-20,4.30650459581999e-19,"Mature_vs_Early","S000178119","IRT1","23547381","IRT1"
"YGR008C",509.525467595194,3.28798433305976,0.353660601933075,9.28528868545058,1.61269398630701e-20,4.65508714907584e-19,"Mature_vs_Early","S000003240","STF2","852891","STF2"
"YKR013W",122.22399881615,2.52406228255993,0.271360289874827,9.27601869386441,1.75929743564896e-20,5.05208557422699e-19,"Mature_vs_Early","S000001721","PRY2","853882","PRY2"
"YLR190W",107.247076602425,2.03549663853165,0.219069515268552,9.2725228040292,1.81794187616916e-20,5.19372009853252e-19,"Mature_vs_Early","S000004180","MMR1","850887","MMR1"
"YLR447C",415.719466536857,-1.8094277597591,0.195045032416734,-9.27122545633929,1.84019346612621e-20,5.23046826519853e-19,"Mature_vs_Early","S000004439","VMA6","851168","VMA6"
"YPL075W",153.51395329294,-2.1472594779577,0.231870491573906,-9.23481444023499,2.58734083622719e-20,7.31678974549325e-19,"Mature_vs_Early","S000005996","GCR1","856030","GCR1"
"YEL063C",714.232123678937,-1.95232620725817,0.212035395298007,-9.20419381905606,3.44245529472069e-20,9.68581739741868e-19,"Mature_vs_Early","S000000789","CAN1","856646","CAN1"
"YJR121W",3452.64859470598,1.39817011361119,0.152050998405961,9.19535196369286,3.73768952444749e-20,1.04636524325111e-18,"Mature_vs_Early","S000003882","ATP2","853585","ATP2"
"YDR155C",946.619114324509,1.43909480387651,0.156647601209535,9.18638062849474,4.06281568620071e-20,1.13169730939121e-18,"Mature_vs_Early","S000002562","CPR1","851733","CPR1"
"YMR194W",170.079332624029,1.8206041920957,0.198127195830712,9.1804836338685,4.29159577559243e-20,1.18947662019032e-18,"Mature_vs_Early","S000004807","RPL36A","855232","RPL36A"
"YHL028W",163.566586604567,-2.08480421467552,0.227020412302269,-9.15768674204162,5.30216726050719e-20,1.46229573308344e-18,"Mature_vs_Early","S000001020","WSC4","856357","WSC4"
"YDR223W",92.0238136527227,-2.23919960649563,0.243550867283119,-9.13990390161154,6.25078506604846e-20,1.71542480802739e-18,"Mature_vs_Early","S000002631","CRF1","851809","CRF1"
"YOR003W",121.531299243553,-2.46509484766953,0.268908485837922,-9.12250603264121,7.34068904744548e-20,2.00465581780974e-18,"Mature_vs_Early","S000005529","YSP3","854164","YSP3"
"YHR043C",168.906385457834,2.24983569865054,0.246508350229971,9.11314325860769,8.00290318467664e-20,2.17483773862603e-18,"Mature_vs_Early","S000001085","DOG2","856439","DOG2"
"YER056C",757.617533134128,-2.48089253859279,0.272743275954275,-9.09235444853402,9.69171524232268e-20,2.62099735995047e-18,"Mature_vs_Early","S000000858","FCY2","856783","FCY2"
"YDL079C",190.388825473482,2.40636174111967,0.264383128920478,9.08832207879071,1.005792093181e-19,2.70689263338714e-18,"Mature_vs_Early","S000002237","MRK1","851480","MRK1"
"YDL243C",658.080217379517,2.25963386221911,0.248845756866317,9.07931368927042,1.09261614375743e-19,2.91876292411472e-18,"Mature_vs_Early","S000002402","AAD4","851354","AAD4"
"YHL024W",125.448406885167,2.06275696130551,0.226813059707884,9.07907700080364,1.09499452726616e-19,2.91876292411472e-18,"Mature_vs_Early","S000001016","RIM4","856361","RIM4"
"YLL009C",424.500332843666,3.41600834082654,0.37597852493251,9.07171819477329,1.17154772583316e-19,3.10794875267455e-18,"Mature_vs_Early","S000003932","COX17","850651","COX17"
"YBR169C",924.802938604097,1.77056356056452,0.19544498086709,9.05718162215209,1.33864591198058e-19,3.53440586523404e-18,"Mature_vs_Early","S000000373","SSE2","852467","SSE2"
"YCL035C",459.041120761763,1.98738392911887,0.219527594456214,9.04910238407339,1.44148372332505e-19,3.77019052706285e-18,"Mature_vs_Early","S000000540","GRX1","850322","GRX1"
"YFR004W",355.391215028611,2.1096134167405,0.232982130138049,9.04948865528014,1.43639393792879e-19,3.77019052706285e-18,"Mature_vs_Early","S000001900","RPN11","850554","RPN11"
"YNR022C",107.880617760407,2.78777527379623,0.307737855445808,9.01899876997715,1.89816133195036e-19,4.94142840200723e-18,"Mature_vs_Early","S000005305","MRPL50","855756","MRPL50"
"YLR258W",497.486509404599,1.42881112812915,0.158505362013784,9.01254821414682,2.01323184229586e-19,5.21661143880477e-18,"Mature_vs_Early","S000004248","GSY2","850962","GSY2"
"YBR196C",1045.73870834595,-1.68182032596996,0.186740208597112,-9.00405338644985,2.17534299200002e-19,5.61057213353338e-18,"Mature_vs_Early","S000000400","PGI1","852495","PGI1"
"YJR045C",1181.95387755504,1.32953143740429,0.147715613181526,9.00034194644615,2.25015735475755e-19,5.77678646237525e-18,"Mature_vs_Early","S000003806","SSC1","853503","SSC1"
"YJL196C",220.593712637055,-2.46956599450036,0.273833562527685,-8.9976334301925,2.3063542287192e-19,5.89389881109847e-18,"Mature_vs_Early","S000003732","ELO1","853243","ELO1"
"YOR027W",509.331234493453,1.73882233145588,0.193309222804615,8.99279364570729,2.41024502404134e-19,6.13126713649969e-18,"Mature_vs_Early","S000005553","STI1","854192","STI1"
"YGR157W",351.615496992759,-2.56882603938067,0.285624281699629,-8.98166913170526,2.66689773053318e-19,6.75331238945469e-18,"Mature_vs_Early","S000003389","CHO2","853061","CHO2"
"YOL136C",158.616522514184,-2.38245581163799,0.265198315297999,-8.95355421186493,3.44216702726949e-19,8.67706448367346e-18,"Mature_vs_Early","S000005496","PFK27","853984","PFK27"
"YBR088C",88.9396252243497,2.10667320581483,0.234762957830877,8.94944854733541,3.57262617435841e-19,8.96536054835617e-18,"Mature_vs_Early","S000000292","POL30","852385","POL30"
"YNL327W",114.603535430505,2.0811811747536,0.232284311313275,8.94155435907986,3.83734263498689e-19,9.58647346166455e-18,"Mature_vs_Early","S000005271","EGT2","855389","EGT2"
"YIL136W",877.53762893815,2.18560537825887,0.244739709681569,8.92691688408886,4.38046297358744e-19,1.08944460829713e-17,"Mature_vs_Early","S000001398","OM45","854670","OM45"
"YDR379C-A",167.575854499839,2.39079960519007,0.268053841518754,8.90480020228359,5.34822866829439e-19,1.32422141826969e-17,"Mature_vs_Early","S000007605","SDH6","851986","SDH6"
"YJR094W-A",183.220788897432,1.94261330258913,0.218191745037354,8.89413126811827,5.88780661512751e-19,1.44497668074341e-17,"Mature_vs_Early","S000003855","RPL43B","853557","RPL43B"
"YLL046C",40.0667031177296,4.52474592119757,0.46494747991323,8.8942584388694,5.88106870489387e-19,1.44497668074341e-17,"Mature_vs_Early","S000003969","RNP1","850680","RNP1"
"YOR178C",1043.29788789379,1.18038623660598,0.132853540877574,8.88444308377124,6.42417665962085e-19,1.5696968495942e-17,"Mature_vs_Early","S000005704","GAC1","854350","GAC1"
"YBR256C",266.360387308434,2.05498432859943,0.231587869157909,8.86765494319788,7.47023912396201e-19,1.81732323841015e-17,"Mature_vs_Early","S000000460","RIB5","852559","RIB5"
"YER150W",1968.48727695376,2.25710069069992,0.254781335547766,8.85749453453377,8.18328239516385e-19,1.98213331406338e-17,"Mature_vs_Early","S000000952","SPI1","856893","SPI1"
"YNL014W",171.782882416298,2.03240865912622,0.229746672556545,8.83510180320917,1.00007143255109e-18,2.41186058473685e-17,"Mature_vs_Early","S000004959","HEF3","855718","HEF3"
"YPL274W",137.054239991522,-2.96576886819846,0.33382403086539,-8.82938153275161,1.0525610274823e-18,2.52750753625167e-17,"Mature_vs_Early","S000006195","SAM3","855854","SAM3"
"YNL055C",1683.81186483515,1.49644091567604,0.16956441884934,8.82482875844076,1.09627426223166e-18,2.62117764587664e-17,"Mature_vs_Early","S000005000","POR1","855669","POR1"
"YLR024C",285.412728975612,-1.50221008850374,0.170290293627447,-8.81370928819628,1.21071766859894e-18,2.88243937254901e-17,"Mature_vs_Early","S000004014","UBR2","850711","UBR2"
"YML009C",152.490501305548,2.4578485498169,0.278452980725181,8.80795671397457,1.27447628531713e-18,3.02132229170286e-17,"Mature_vs_Early","S000004468","MRPL39","855002","MRPL39"
"YDL003W",53.2329373218724,3.15915596499105,0.351665804838502,8.79617141812446,1.41563284019169e-18,3.34173328504573e-17,"Mature_vs_Early","S000002161","MCD1","851561","MCD1"
"YGR175C",587.859243824947,-2.60658292229048,0.297559324751165,-8.75203334324277,2.09542465475975e-18,4.92557415682134e-17,"Mature_vs_Early","S000003407","ERG1","853086","ERG1"
"YDL238C",59.4818119464723,-2.66267351449474,0.300416031133602,-8.74399700733395,2.25005417231523e-18,5.24479154559336e-17,"Mature_vs_Early","S000002397","GUD1","851360","GUD1"
"YPR194C",3011.87952252194,-2.94168671650112,0.336501188905237,-8.74408205779876,2.24836013237149e-18,5.24479154559336e-17,"Mature_vs_Early","S000006398","OPT2","856324","OPT2"
"YOL109W",967.691598729185,2.89126525191308,0.330880280028884,8.73505740567946,2.43532421364839e-18,5.65299633093133e-17,"Mature_vs_Early","S000005469","ZEO1","854040","ZEO1"
"YGR067C",84.3190259376406,2.51098736482871,0.285390427219989,8.73152441129158,2.51262778855563e-18,5.80823626972756e-17,"Mature_vs_Early","S000003299",NA,"852958","YGR067C"
"YIL075C",995.215467951247,1.95218763210829,0.223695968944704,8.72516733449289,2.65787318873189e-18,6.11859980761378e-17,"Mature_vs_Early","S000001337","RPN2","854735","RPN2"
"YOR390W",82.6024016587885,-2.9408883182371,0.333730675810505,-8.70293862289876,3.23398841426983e-18,7.41421788308527e-17,"Mature_vs_Early","S000005917","FEX1","854572","FEX1"
"YPR052C",83.8201058965871,2.20362535807256,0.252359421235578,8.70079396886489,3.2957014000783e-18,7.52473463108042e-17,"Mature_vs_Early","S000006256","NHP6A","856165","NHP6A"
"YOR381W",44.8807171063962,-3.23959775196875,0.359309025035732,-8.69843105451274,3.36504157902071e-18,7.65169250478545e-17,"Mature_vs_Early","S000005908","FRE3","854563","FRE3"
"YCR024C-B",712.231568660822,-1.4874676761569,0.171031888759811,-8.69481899459958,3.47383117515183e-18,7.86695669787434e-17,"Mature_vs_Early","S000028818",NA,"1466398","YCR024C-B"
"YIL123W",64.195217194444,2.53693827588649,0.290107691226316,8.68557045998966,3.76846367332827e-18,8.49964013121935e-17,"Mature_vs_Early","S000001385","SIM1","854683","SIM1"
"YPR010C-A",2316.9199415125,2.73097210860789,0.314573493946542,8.67942362616897,3.97779474983344e-18,8.93560264166213e-17,"Mature_vs_Early","S000122558","MRA1","5142379","MRA1"
"YGL008C",5299.67001761537,-2.06352094909199,0.238097768293379,-8.66620146480299,4.46776098346251e-18,9.99594234492758e-17,"Mature_vs_Early","S000002976","PMA1","852876","PMA1"
"YBR173C",209.92717499688,1.55964303004474,0.180065433723184,8.65747518098942,4.82328514766319e-18,1.07482086230526e-16,"Mature_vs_Early","S000000377","UMP1","852471","UMP1"
"YLR005W",170.612541934823,-1.95463054768068,0.225425441062403,-8.65356514696671,4.9915129165871e-18,1.10787722941461e-16,"Mature_vs_Early","S000003995","SSL1","850691","SSL1"
"YGL157W",110.982228043668,-2.53061516950063,0.289300748786514,-8.64788334386658,5.24634205638005e-18,1.1598163331783e-16,"Mature_vs_Early","S000003125","ARI1","852720","ARI1"
"YNL070W",113.725329651063,1.95986447681741,0.226416029843886,8.64182509668344,5.53220753514302e-18,1.21817897937872e-16,"Mature_vs_Early","S000005014","TOM7","855654","TOM7"
"YIL107C",347.550465516467,1.74981210888561,0.202814720087376,8.62421478009887,6.45339036152965e-18,1.41542668126306e-16,"Mature_vs_Early","S000001369","PFK26","854699","PFK26"
